statement,source,link,veracity
"Says Alabama Senate candidate Doug Jones ""wants to raise taxes.""",Donald Trump,/web/20180119142313/http://www.politifact.com/truth-o-meter/statements/2017/nov/28/donald-trump/donald-trump-falsely-claims-doug-jones-wants-raise/,0
"""Melania Trump: 'If ISIS Lays a finger on Barron, I’ll scratch Obama’s eyes out.' """,YourNewsWire.com,/web/20180119142313/http://www.politifact.com/punditfact/statements/2017/nov/28/yournewswirecom/no-proof-melania-trump-said-if-isis-harms-her-son-/,0
"Among states, Missouri ranks ""3rd (in) average yearly growth of high-tech industries.""",Missouri Department of Economic Development,/web/20180119142313/http://www.politifact.com/missouri/statements/2017/nov/27/missouri-department-economic-development/missouris-growth-high-tech-industries-mostly-line-/,1
"""President Trump just saved Christmas for 13 million retirees.""",Reaganwasright,/web/20180119142313/http://www.politifact.com/punditfact/statements/2017/nov/27/reaganwasright/fake-news-says-trump-sending-stimulus-money-retire/,0
"""Southwest Airlines celebrating 50th anniversary by providing 2 free tickets to everyone!""",soutwest-air.com,/web/20180119142313/http://www.politifact.com/punditfact/statements/2017/nov/27/soutwest-aircom/offer-free-tickets-southwest-airlines-scam/,0
"""Satanists have teamed up with the ACLU and Planned Parenthood in Missouri to roll back the rights of the unborn.""",Ann Wagner,/web/20180119142313/http://www.politifact.com/missouri/statements/2017/nov/24/ann-wagner/satanic-temple-has-not-teamed-planned-parenthood-o/,0
"Says Josh Hawley ""broke his promise to create a Public Corruption Unit to crack down on the pay-to-play culture of Jefferson City.""",Claire McCaskill,/web/20180119142313/http://www.politifact.com/missouri/statements/2017/nov/24/claire-mccaskill/mccaskills-campaign-says-hawley-broke-his-promise-/,0
"""Wisconsin's driver licenses and identification (ID) cards are currently the most secure in the nation.""",Wisconsin Department of Transportation,/web/20180119142313/http://www.politifact.com/wisconsin/statements/2017/nov/24/wisconsin-department-transportation/are-wisconsins-driver-licenses-most-secure-nation-/,1
"The North Carolina bathroom bill ""was really never repealed.""",Pat McCrory,/web/20180119142313/http://www.politifact.com/north-carolina/statements/2017/nov/22/pat-mccrory/former-nc-gov-says-state-hasnt-really-repealed-con/,0
"""Pope Francis at Mass: ‘Jesus is Metaphorical, Not Literal.""",YourNewsWire.com,/web/20180119142313/http://www.politifact.com/punditfact/statements/2017/nov/22/yournewswirecom/no-proof-pope-francis-said-jesus-metaphorical/,0
"""Civil war erupts in Sweden as irate Swedes burn nine Muslim refugee centers to the ground""",Pipo News,/web/20180119142313/http://www.politifact.com/punditfact/statements/2017/nov/21/pipo-news/fake-news-civil-war-erupts-sweden/,0
"""‘The largest bust in U.S. history’ 412 Muslims arrested from Michigan!""",Freshmedianews.com,/web/20180119155920/http://www.politifact.com/punditfact/statements/2017/nov/21/freshmedianewscom/misleading-headline-says-412-michigan-muslims-bust/,0
"Says Doug Jones ""is for full-term abortion.""",Kayla Moore,/web/20180119155920/http://www.politifact.com/truth-o-meter/statements/2017/nov/21/kayla-moore/moores-wife-coins-new-anti-abortion-term-attack-hi/,0
"""The elimination of income and sales taxes in New York is equal to 9 percent of taxable income, meaning that if you make $100,000 a year you lose $9,000""",Brian Higgins,/web/20180119155920/http://www.politifact.com/new-york/statements/2017/nov/20/brian-higgins/not-all-state-and-local-tax-deductions-eliminated-/,0
"""2 million rounds of ammo that ‘went missing’ under Obama turns up in enemy hands""",world-newss.com,/web/20180119155920/http://www.politifact.com/punditfact/statements/2017/nov/20/world-newsscom/fake-news-2-million-rounds-us-ammo-turns-afghanist/,0
"""BUSTED: NASA Accidentally destroys every climate change advocate by exposing massive truth behind Antarctica.""",AmericanNews.com,/web/20180119155920/http://www.politifact.com/punditfact/statements/2017/nov/20/americannewscom/no-nasa-antarctica-study-didnt-discredit-climate-c/,0
"""FBI Uniform Crime Report for 2016 shows more than four times as many people were stabbed to death than were killed with rifles of any kind.""",Nick Schroer,/web/20180119155920/http://www.politifact.com/missouri/statements/2017/nov/18/nick-schroer/out-context-comments-inflate-stabbing-statistics/,1
"Says the Austin school district ""enjoys the highest per-student funding of all large Texas districts"" even after forwarding tax revenue to the state.",Roger Falk,/web/20180119155920/http://www.politifact.com/texas/statements/2017/nov/17/roger-falk/taxpayer-incorrectly-says-austin-school-district-t/,0
"""Bump stocks are already illegal in the state of New York. You can't buy one.""",Andrew Cuomo,/web/20180119155920/http://www.politifact.com/new-york/statements/2017/nov/17/andrew-cuomo/bump-stocks-are-still-legal-own-and-sell-new-york-/,0
"""80 percent of the (individual mandate) tax falls on those who make $50,000 a year or less.""",John Thune,/web/20180119155920/http://www.politifact.com/truth-o-meter/statements/2017/nov/17/john-thune/sen-thune-individual-mandate-fine-falls-mainly-peo/,1
"Iran’s regime ""every Friday declares war on us.""",Sebastian Gorka,/web/20180119155920/http://www.politifact.com/north-carolina/statements/2017/nov/16/sebastian-gorka/fact-check-former-white-house-aide-says-iran-every/,0
"""The Texas unemployment rate is now the lowest it’s been in 40 years & Texas led the nation last month in new job creation.""",Greg Abbott,/web/20180119155920/http://www.politifact.com/texas/statements/2017/nov/16/greg-abbott/greg-abbott-makes-false-claims-about-texas-unemplo/,0
Bowe Bergdahl wanders off during court-martial,Duffel Blog,/web/20180119155920/http://www.politifact.com/punditfact/statements/2017/nov/16/duffel-blog/no-bowe-bergdahl-didnt-wander-during-court/,0
"Californians pay ""the highest electricity bills"" in the nation.",John Cox,/web/20180119155920/http://www.politifact.com/california/statements/2017/nov/16/john-cox/does-california-have-highest-electricity-bills-nat/,0
"Says Chuck Todd said the Roy Moore story ""felt completely orchestrated.""",Steve Bannon,/web/20180119155920/http://www.politifact.com/truth-o-meter/statements/2017/nov/15/steve-bannon/behind-stephen-bannons-misrepresentation-chuck-tod/,0
"BREAKING: Rosa Parks’ Granddaughter SLAMS Racist Democrats, Endorses Trump",Reaganwasright,/web/20180119162004/http://www.politifact.com/punditfact/statements/2017/nov/15/reaganwasright/no-rosa-parks-granddaughter-didnt-praise-trump/,0
Donna Brazile knows Seth Rich was murdered by the Clintons,US Political,/web/20180119162004/http://www.politifact.com/punditfact/statements/2017/nov/15/us-political/fake-headline-says-donna-brazile-knows-seth-rich-w/,0
"Says a Washington Post reporter is ""calling to find out if anyone at this address is a female between the ages of 54 to 57 years old willing to make damaging remarks about candidate Roy Moore"" for up to $7,000.",Anonymous Caller,/web/20180119162004/http://www.politifact.com/truth-o-meter/statements/2017/nov/15/anonymous-caller/no-washington-post-did-not-offer-7000-roy-moore-di/,0
"""When we came into office, we saw that Missouri had 113,000 regulations. That’s more than 7.5 million words; it’s 40 dictionaries worth of regulations.""",Eric  Greitens,/web/20180119162004/http://www.politifact.com/missouri/statements/2017/nov/15/eric-greitens/greitens-makes-mostly-accurate-claims-about-missou/,1
"""Breaking! Roy Moore’s accuser worked for Democratic leaders and is actively campaigning for Moore’s opponent.""",Activist Mommy,/web/20180119162004/http://www.politifact.com/punditfact/statements/2017/nov/15/activist-mommy/headline-misleads-tying-roy-moore-accuser-democrat/,0
"""There are ‘sore loser’ laws that would bar Luther Strange from pursuing a seat"" because he already lost the Alabama Republican Senate runoff to Roy Moore.",Amanda Carpenter,/web/20180119162004/http://www.politifact.com/punditfact/statements/2017/nov/14/amanda-carpenter/given-roy-moores-troubles-could-luther-strange-run/,0
"Says a Washington Post reporter who broke news on Judge Roy Moore story has a criminal history of ""faking.""",Bloggers,/web/20180119162004/http://www.politifact.com/truth-o-meter/statements/2017/nov/14/blog-posting/no-washington-post-roy-moore-reporter-doesnt-have-/,0
"""Second Roy Moore Accuser Works For Michelle Obama Right NOW""",TheLastLineOfDefense.org,/web/20180119162004/http://www.politifact.com/punditfact/statements/2017/nov/14/thelastlineofdefenseorg/headline-tying-roy-moore-accuser-obamas-fake/,0
"""Hispanic entrepreneurs, those who have immigrated from Spanish-speaking countries, often start three times as many businesses as white males.""",Chris King,/web/20180119162004/http://www.politifact.com/florida/statements/2017/nov/14/chris-king/do-hispanic-entrepreneurs-often-start-three-times-/,1
"The Republican tax bill is ""not being scored by the Congressional Budget Office, as it is traditionally.""",Richard Durbin,/web/20180119162004/http://www.politifact.com/truth-o-meter/statements/2017/nov/13/richard-durbin/dick-durbin-wrong-gop-tax-bill-hasnt-had-independe/,0
"""Snapchat is shutting down!'",Bloggers,/web/20180119162004/http://www.politifact.com/punditfact/statements/2017/nov/13/blog-posting/fake-headline-snapchat-shutting-down-should-just-d/,0
"""Many firearms experts determined the Las Vegas shooter’s use of a bump stock actually prevented more casualties and (injuries) due to its inconsistency, inaccuracy, and lack of control.""",Michael Williams,/web/20180119162004/http://www.politifact.com/georgia/statements/2017/nov/13/michael-williams/did-bump-stocks-prevent-more-casualties-las-vegas/,0
"""Underreported fact: President @realDonaldTrump raised more in small dollar donations than Obama in 2012 and than Clinton and Bernie combined!""",Kayleigh McEnany,/web/20180119162004/http://www.politifact.com/truth-o-meter/statements/2017/nov/13/kayleigh-mcenany/trump-raised-more-dollars-small-donations/,1
"""In 2010, 48,000 felons and fugitives lied and illegally tried to purchase guns. They [The Obama administration] prosecuted only 44 of them.""",Ted Cruz,/web/20180119162004/http://www.politifact.com/texas/statements/2017/nov/10/ted-cruz/ted-cruz-says-obama-administration-prosecuted-few-/,1
"""The Democrats filibustered the legislation that would’ve resulted in this shooter being in federal prison instead of murdering those innocents in that Texas church.""",Ted Cruz,/web/20180119162004/http://www.politifact.com/truth-o-meter/statements/2017/nov/10/ted-cruz/could-ted-cruz-have-prevented-texas-church-shootin/,0
"Malia Obama was ""among 10 arrested in racist Antifa attack,"" and the cop who arrested her was ""found dead under suspicious circumstances.""",Bloggers,/web/20180119163549/http://www.politifact.com/punditfact/statements/2017/nov/10/blog-posting/fake-news-writers-stir-nonsense-saying-malia-obama/,0
"""CPS students are learning and growing faster than 96 percent of students in the United States.""",Chicago Public Schools,/web/20180119163549/http://www.politifact.com/illinois/statements/2017/nov/10/chicago-public-schools/cps-students-are-learning-and-growing-faster-96-pe/,1
"Since 1965, California has built ""six (college) campuses but 23 prisons.""",Delaine Eastin,/web/20180119163549/http://www.politifact.com/california/statements/2017/nov/09/delaine-eastin/false-claim-california-has-built-nearly-four-times/,0
"""Supreme Court issues its first bench warrant ever.""",FreedomJunkshun.com,/web/20180119163549/http://www.politifact.com/punditfact/statements/2017/nov/09/freedomjunkshuncom/fake-news-story-says-supreme-court-issues-bogus-wa/,0
"Says Roy Moore said a ""practicing Muslim should not be a member of Congress because of his faith.""",Jeff Flake,/web/20180119163549/http://www.politifact.com/truth-o-meter/statements/2017/nov/09/jeff-flake/flake-roy-moore-said-muslims-shouldnt-serve-congre/,1
"The Republican tax bill ""lets every American keep more of what they earned.""",Kevin McCarthy,/web/20180119163549/http://www.politifact.com/truth-o-meter/statements/2017/nov/09/kevin-mccarthy/will-every-american-get-tax-cut-house-gop-bill/,0
"""The Legislative Ethics Commission continues to function.""",Michael  Madigan,/web/20180119163549/http://www.politifact.com/illinois/statements/2017/nov/09/michael-madigan/madigans-ethics-panel-malfunction/,0
"""The No. 1 job vacancy in Florida every month for seven years has been nursing.""",Adam Putnam,/web/20180119163549/http://www.politifact.com/florida/statements/2017/nov/08/adam-putnam/adam-putnam-right-about-need-more-nurses-state/,1
"Says the University of Florida ""requests to cancel rivalry game"" against Florida State University.",React365.com,/web/20180119163549/http://www.politifact.com/punditfact/statements/2017/nov/07/react365com/gators-will-still-play-seminoles-despite-fake-news/,0
"Chicago is ""the city with the strongest gun laws in our nation.""",Donald Trump,/web/20180119163549/http://www.politifact.com/truth-o-meter/statements/2017/nov/07/donald-trump/trump-wrongly-repeats-chicago-has-strongest-gun-la/,0
