statement,source,link,veracity
"Says Jake Tapper said Allahu Akbar was a ""beautiful phrase"" after a terrorist attack in New York.",Sebastian Gorka,/web/20180119164415/http://www.politifact.com/punditfact/statements/2017/nov/02/sebastian-gorka/seb-gorka-misquotes-jake-tappers-comment-about-all/,0
Says diversity visa immigrants are not vetted.,Sarah  Huckabee Sanders,/web/20180119164415/http://www.politifact.com/truth-o-meter/statements/2017/nov/02/sarah-huckabee-sanders/white-house-press-secretary-claims-diversity-visa-/,0
"""We are spending more on affordable housing than we're spending on Dix Park right now.""",Nancy McFarlane,/web/20180119164415/http://www.politifact.com/north-carolina/statements/2017/nov/02/nancy-mcfarlane/mayor-says-raleigh-spending-more-housing-dix-park/,1
"""It costs nearly five times as much in California to build and maintain a mile of road as it does in the rest of the nation.""",John Cox,/web/20180119164415/http://www.politifact.com/california/statements/2017/nov/01/john-cox/does-california-spend-nearly-five-times-much-build/,0
"""Alabama’s Crimson Tide was disqualified from national championship.""",BreakingNews247.net,/web/20180119164415/http://www.politifact.com/punditfact/statements/2017/nov/01/breakingnews247net/fake-news-generator-claims-alabama-football-disqua/,0
"Says actor Morgan Freeman said, ""Jailing Hillary"" is the best way to ""restore public faith in government.""",Bloggers,/web/20180119164415/http://www.politifact.com/punditfact/statements/2017/nov/01/blog-posting/fake-news-morgan-freeman-did-not-say-he-wanted-hil/,0
"Says county parties representing more than half the state’s Republican voters approved resolutions ""demanding changes"" in Texas House leadership.",New Leadership PAC,/web/20180119164415/http://www.politifact.com/texas/statements/2017/nov/01/new-leadership-pac/did-gop-activists-representing-majority-gop-voters/,1
"""Hillary Clinton leaves the country as Mueller indictment is announced.""",FreedomJunkshun.com,/web/20180119164739/http://www.politifact.com/punditfact/statements/2017/oct/31/freedomjunkshuncom/fake-news-site-claims-hillary-clinton-flies-ukrain/,0
"""Breitbart leaks names of four Dems being charged in Mueller’s Russia probe.""",FreedomJunkshun.com,/web/20180119164739/http://www.politifact.com/punditfact/statements/2017/oct/31/freedomjunkshuncom/fake-news-post-says-breitbart-named-4-democrats-in/,0
"Says Patrick Morrisey ""ran for Congress in NJ as pro-choice.""",Evan Jenkins,/web/20180119164739/http://www.politifact.com/truth-o-meter/statements/2017/oct/30/evan-jenkins/did-patrick-morrisey-once-support-abortion-rights/,0
"""Jeff Flake’s office leaks names of those charged in Mueller’s Russian probe.""",Bloggers,/web/20180119164739/http://www.politifact.com/truth-o-meter/statements/2017/oct/30/blog-posting/fake-news-blog-claims-jeff-flake-leaks-indictments/,0
"""Ninety percent of people born in the 1940s ended up doing better financially than their parents. But those born in the 1980s, the much-maligned Millennials, have only a 50-50 chance of doing better (financially) than their parents, despite being the best-educated generation in our history.""",Delaine Eastin,/web/20180119164739/http://www.politifact.com/california/statements/2017/oct/27/delaine-eastin/do-millennials-have-only-50-50-chance-doing-better/,1
"What Republicans call the ""death tax"" is the estate tax ""on the ultra wealthy"" which, in 2016, was paid by only ""two out of every 1,000 people.""",Mark Pocan,/web/20180119164739/http://www.politifact.com/wisconsin/statements/2017/oct/27/mark-pocan/death-tax-republicans-want-repeal-paid-only-2-1000/,1
"Says Roy Moore ""has advocated getting the federal government out of health care altogether, which means doing away with Medicaid, which means doing away with Medicare.""",Doug Jones,/web/20180119164739/http://www.politifact.com/truth-o-meter/statements/2017/oct/26/doug-jones/does-roy-moore-want-end-medicaid-and-medicare-his-/,0
"Says the GOP plan he supports is ""the biggest tax cut in U.S. history.""",Donald Trump,/web/20180119164739/http://www.politifact.com/truth-o-meter/statements/2017/oct/26/donald-trump/donald-trump-wrong-his-tax-plan-biggest-cut-ever/,0
"""Youngest world leader bans George Soros’s Foundations from Austria.""",Bloggers,/web/20180119164739/http://www.politifact.com/punditfact/statements/2017/oct/26/blog-posting/did-austrias-sebastian-kurz-ban-george-soros-organ/,0
"""The Travis County propositions will not raise your taxes! If you are 65 or older, your property taxes are frozen.""",Travis Forward,/web/20180119164739/http://www.politifact.com/texas/statements/2017/oct/25/travis-forward/travis-forward-pac-inaccurately-says-proposed-coun/,0
"Insurance companies ""have made a fortune with Obamacare.""",Donald Trump,/web/20180119165140/http://www.politifact.com/truth-o-meter/statements/2017/oct/23/donald-trump/trump-says-insurers-made-fortune-obamacare-they-di/,0
Sarah Huckabee Sanders dressed up as KKK member on Halloween in 1993.,Bloggers,/web/20180119165140/http://www.politifact.com/punditfact/statements/2017/oct/23/blog-posting/no-sarah-huckabee-sanders-did-not-dress-kkk-member/,0
"Says Tampa Bay Lightning hockey player J.T. Brown was ""fired after raising fist during national anthem.""",Bloggers,/web/20180119165140/http://www.politifact.com/truth-o-meter/statements/2017/oct/23/blog-posting/fake-news-tampa-bay-lightning-fires-black-player-f/,0
"""Tulsa school closes after brutal fire.""",React365.com,/web/20180119165140/http://www.politifact.com/punditfact/statements/2017/oct/23/react365com/user-generated-prank-post-falsely-says-tulsa-high-/,0
"""The KKK was founded as the military arm of the Democratic Party.""",Dane County Republican Party,/web/20180119165140/http://www.politifact.com/wisconsin/statements/2017/oct/23/dane-county-republican-party/debunking-claim-kkk-was-founded-military-arm-democ/,0
"At a 2015 dedication of an FBI building in Florida, Rep. Frederica Wilson ""stood up there ... and talked about how she was instrumental in getting the funding for that building, and how she took care of her constituents because she got the money, and she just called up President Obama, and on that phone call he gave the money -- the $20 million -- to build the building. And she sat down.""",John Kelly,/web/20180119165140/http://www.politifact.com/truth-o-meter/statements/2017/oct/20/john-kelly/fact-checking-john-kelly-frederica-wilsons-2015-sp/,0
"An undocumented immigrant ""was arrested on suspicion of arson in (the) Wine Country fires that have killed at least 40 residents.""",Breitbart,/web/20180119165140/http://www.politifact.com/california/statements/2017/oct/20/breitbart/breitbarts-false-and-inflammatory-claim-about-dead/,0
"NFL players taking a knee during the national anthem is ""against the law.""",Roy Moore,/web/20180119165429/http://www.politifact.com/truth-o-meter/statements/2017/oct/19/roy-moore/it-against-law-nfl-players-kneel-national-anthem-r/,0
"""We're the highest developed nation taxed in the world.""",Donald Trump,/web/20180119165429/http://www.politifact.com/truth-o-meter/statements/2017/oct/18/donald-trump/once-again-trump-overstates-us-tax-ranking/,0
"""Hillary (Clinton) caught on tape laughing about (Hurricane) Irma ‘wiping out all of those Florida hillbillies’.""",AsAmericanAsApplePie.org,/web/20180119165429/http://www.politifact.com/punditfact/statements/2017/oct/18/asamericanasapplepieorg/hillary-clinton-wanted-irma-wipe-every-florida-hil/,0
"""San Juan city council votes unanimously to impeach Trump-hating mayor.""",AsAmericanAsApplePie.org,/web/20180119165429/http://www.politifact.com/punditfact/statements/2017/oct/17/asamericanasapplepieorg/fake-blog-posts-say-san-juan-city-council-impeache/,0
"""Our tax code has nearly doubled since 1985.""",Roy Blunt,/web/20180119165429/http://www.politifact.com/missouri/statements/2017/oct/17/roy-blunt/tax-code-so-long-nobodys-really-sure-its-length/,1
"The Obama administration ""borrowed more than $10 trillion, right? And yet, we picked up $5.2 trillion just in the stock market. ... Maybe in a sense we’re reducing debt.""",Donald Trump,/web/20180119165719/http://www.politifact.com/truth-o-meter/statements/2017/oct/12/donald-trump/donald-trumps-misleading-linkage-between-stock-gai/,0
"A Homeland Security study ""showed 120 murders took place that could have been prevented had communities been working with ICE and Homeland Security.""",Casey Cagle,/web/20180119165719/http://www.politifact.com/georgia/statements/2017/oct/12/casey-cagle/georgia-lt-gov-casey-cagle-misleads-claim-about-ho/,0
"A viral image shows LeBron James wearing a T-shirt that reads, ""We march, y’all mad. We sit down, y’all mad. We speak up, y’all mad. We die, y’all silent.""",Viral image,/web/20180119165719/http://www.politifact.com/punditfact/statements/2017/oct/12/viral-image/fake-photo-changes-social-message-lebron-james-t-s/,0
"""Bob Corker gave us the Iran Deal.""",Donald Trump,/web/20180119165719/http://www.politifact.com/truth-o-meter/statements/2017/oct/12/donald-trump/sen-bob-corker-responsible-iran-deal-donald-trump-/,0
"""One in 10 babies born in this country is born in Texas.""",Joyce Mauk,/web/20180119165719/http://www.politifact.com/texas/statements/2017/oct/12/joyce-mauk/fort-worth-pediatrician-says-1-10-us-born-babies-b/,1
"""Under his leadership, Tallahassee reduced its carbon intensity by roughly 40 percent.""",Andrew Gillum,/web/20180119165719/http://www.politifact.com/florida/statements/2017/oct/12/andrew-gillum/gillum-campaign-changes-website-after-touting-fals/,0
"""Grandparents must pickup up all their grandchildren every weekend no matter what or they will be fined $5,000.""",Bloggers,/web/20180119165719/http://www.politifact.com/punditfact/statements/2017/oct/11/blog-posting/no-obama-did-not-mandate-grandparent-visits/,0
"""President Trump signs executive order stripping NFL of ‘non-profit’ status.""",Bloggers,/web/20180119165719/http://www.politifact.com/punditfact/statements/2017/oct/10/blog-posting/donald-trump-did-not-kill-nfls-tax-exempt-status-e/,0
"""Jason Aldean gig canceled after he sells out to liberals on ‘SNL’.""",AsAmericanAsApplePie.org,/web/20180119165719/http://www.politifact.com/punditfact/statements/2017/oct/10/asamericanasapplepieorg/fake-news-site-says-jason-aldean-gave-anti-gun-scr/,0
"""There have been more than 270 mass shootings in the United States in the last year alone. That’s where four or more are killed.""",Hillary Clinton,/web/20180119165719/http://www.politifact.com/california/statements/2017/oct/10/hillary-clinton/hillary-clintons-false-claim-mass-shootings/,0
"""I personally am pro-choice. I always have been. And I made no qualms about that when I was elected governor.""",Bruce Rauner,/web/20180119165719/http://www.politifact.com/illinois/statements/2017/oct/10/bruce-rauner/rauner-consistent-start-his-pro-choice-views/,1
"Says Winston Churchill said, ""A lie gets halfway around the world before the truth has a chance to get its pants on.""",Colin Kaepernick,/web/20180119165719/http://www.politifact.com/punditfact/statements/2017/oct/09/colin-kaepernick/nfls-colin-kaepernick-incorrectly-credits-winston-/,0
"Trump’s tax plan is ""completely focused on the wealthy and the powerful - not the middle class.""",Charles Schumer,/web/20180119165719/http://www.politifact.com/new-york/statements/2017/oct/08/charles-schumer/does-trumps-tax-plan-do-nothing-low-income-earners/,0
"Says Sen. Dianne Feinstein said ""if she had 51 votes in the Senate for 'Mr. and Ms. America, turn in all of your guns,' they would do it.""",Chris Cox,/web/20180119165719/http://www.politifact.com/truth-o-meter/statements/2017/oct/08/chris-cox/nras-chris-cox-falsely-says-dianne-feinstein-wante/,0
"North Carolina has ""the strictest anti-gerrymandering standards in the entire country.""",Phil Berger,/web/20180119165835/http://www.politifact.com/north-carolina/statements/2017/oct/05/phil-berger/berger-says-nc-has-strictest-anti-gerrymandering-s/,0
"""Celine Dion’s 16-year-old Rene-Charles Angelil’s was among the 58 victims who were killed"" in Las Vegas.",HoustonChronicle-tv.com,/web/20180119165835/http://www.politifact.com/truth-o-meter/statements/2017/oct/04/houstonchronicle-tvcom/no-celine-dions-son-did-not-die-las-vegas-shooting/,0
"""The crowd (in Las Vegas) fled at the sound of gunshots. Imagine the deaths if the shooter had a silencer ...""",Hillary Clinton,/web/20180119165835/http://www.politifact.com/truth-o-meter/statements/2017/oct/04/hillary-clinton/no-gun-silencers-wouldnt-have-worsened-las-vegas-s/,0
"Bryan County, Ga., has ""corrupted voter rolls.""",Public Interest Legal Foundation,/web/20180119165835/http://www.politifact.com/georgia/statements/2017/oct/04/public-interest-legal-foundation/anti-vote-fraud-group-levels-false-charge-corrupte/,0
"Says ""the Kardashians donate whopping sum to Las Vegas mass shooting victims""",HoustonChronicle-tv.com,/web/20180119165835/http://www.politifact.com/punditfact/statements/2017/oct/03/houstonchronicle-tvcom/its-fake-news-kardashians-donated-1-million-las-ve/,0
A flight crew took a knee and stranded the New Orleans Saints on an airport runway.,Bloggers,/web/20180119165835/http://www.politifact.com/truth-o-meter/statements/2017/oct/03/blog-posting/fake-news-flight-crew-did-not-take-knee-and-strand/,0
"""I think if you look to Chicago, where you had over 4,000 victims of gun-related crimes last year, they have the strictest gun laws in the country. That certainly hasn’t helped there.""",Sarah  Huckabee Sanders,/web/20180119165835/http://www.politifact.com/illinois/statements/2017/oct/03/sarah-huckabee-sanders/chicago-toughest-gun-control-claim-shot-full-holes/,0
